userId,target_item,pred_top5,was_missing,pred_top10
7791,2701,3.51,True,3.3
7802,2701,4.22,True,3.67
7820,2701,2.6,True,2.61
7833,2701,2.69,True,2.03
7836,2701,3.09,True,2.9
7850,2701,2.81,True,2.83
7899,2701,3.42,True,3.37
7916,2701,3.57,True,3.11
7929,2701,3.51,True,3.14
7937,2701,3.16,True,2.86
7954,2701,3.0,True,2.85
7963,2701,3.97,True,3.59
8053,2701,3.96,True,3.44
8060,2701,2.41,True,2.12
8067,2701,3.02,True,2.96
8082,2701,2.51,True,2.44
8083,2701,3.76,True,3.63
8098,2701,3.32,True,3.03
8128,2701,3.09,True,2.88
8144,2701,3.64,True,3.27
8172,2701,2.68,True,2.54
8207,2701,3.09,True,2.87
8213,2701,3.01,True,2.84
8218,2701,3.28,True,3.05
8221,2701,3.2,True,2.8
8249,2701,2.97,True,2.66
8258,2701,3.27,True,3.05
8297,2701,3.24,True,3.02
8310,2701,2.33,True,2.42
8410,2701,2.65,True,2.73
8412,2701,2.99,True,2.68
8418,2701,2.95,True,2.8
8438,2701,3.83,True,3.5
8459,2701,0.92,True,0.86
8488,2701,3.02,True,2.77
8499,2701,2.72,True,2.71
8503,2701,3.38,True,3.17
8505,2701,3.42,True,3.08
8514,2701,3.41,True,3.09
8538,2701,3.06,True,2.92
8541,2701,3.19,True,3.17
8561,2701,3.42,True,3.0
8568,2701,2.17,True,1.72
8601,2701,3.28,True,3.0
8609,2701,2.81,True,2.33
8623,2701,2.79,True,2.77
8636,2701,2.91,True,2.79
8652,2701,2.76,True,2.5
8655,2701,2.38,True,2.55
8674,2701,3.34,True,3.04
8691,2701,3.18,True,2.94
8762,2701,2.92,True,2.77
8788,2701,3.36,True,2.99
8828,2701,2.48,True,2.55
8878,2701,3.33,True,3.02
8882,2701,3.61,True,3.39
8891,2701,2.97,True,2.81
8962,2701,3.06,True,3.01
8963,2701,2.79,True,2.57
9034,2701,2.81,True,2.61
9042,2701,3.59,True,3.19
9087,2701,3.17,True,3.22
9107,2701,3.2,True,2.91
9121,2701,2.97,True,2.77
9129,2701,2.64,True,2.56
9145,2701,2.48,True,2.46
9148,2701,3.49,True,3.11
9158,2701,2.38,True,2.37
9160,2701,2.11,True,2.17
9197,2701,2.44,True,2.49
9231,2701,3.01,True,2.85
9272,2701,3.5,True,3.11
9278,2701,2.27,True,2.24
9291,2701,2.12,True,2.27
9300,2701,3.2,True,2.89
9359,2701,3.35,True,3.03
9389,2701,2.82,True,2.75
9403,2701,3.02,True,2.78
9406,2701,2.95,True,2.91
9410,2701,2.11,True,2.09
9422,2701,2.19,True,2.31
9454,2701,4.0,True,3.5
9485,2701,2.83,True,2.66
9490,2701,3.53,True,3.43
9521,2701,2.08,True,2.22
9545,2701,3.29,True,2.9
9572,2701,4.19,True,3.69
9577,2701,2.61,True,2.54
9645,2701,3.18,True,3.0
9649,2701,2.63,True,2.57
9690,2701,3.07,True,3.11
9720,2701,3.35,True,3.23
9736,2701,3.09,True,2.88
9753,2701,2.98,True,2.96
9795,2701,2.51,True,2.51
9797,2701,3.79,True,3.26
9801,2701,4.36,True,4.0
9815,2701,3.18,True,2.98
9817,2701,2.63,True,2.6
9893,2701,3.15,True,2.99
9929,2701,2.51,True,2.59
9930,2701,3.47,True,3.14
9934,2701,3.37,True,3.32
9947,2701,2.98,True,2.42
9957,2701,2.8,True,2.72
10001,2701,2.46,True,2.05
10012,2701,3.45,True,3.07
10027,2701,3.0,True,2.78
10039,2701,1.78,True,2.0
10041,2701,3.71,True,2.74
10055,2701,1.83,True,2.05
10098,2701,3.38,True,3.24
10112,2701,4.13,True,3.21
10119,2701,3.68,True,3.15
10121,2701,3.06,True,2.87
10129,2701,2.51,True,2.56
10139,2701,3.09,True,2.88
10164,2701,3.08,True,2.72
10169,2701,2.24,True,2.15
10178,2701,3.1,True,2.81
10179,2701,3.09,True,2.81
10248,2701,3.64,True,3.15
10271,2701,2.9,True,2.09
10276,2701,2.34,True,2.47
10303,2701,2.8,True,2.82
10329,2701,3.01,True,3.03
10338,2701,4.29,True,4.05
10387,2701,3.13,True,2.93
10389,2701,2.62,True,2.52
10419,2701,3.0,True,2.92
10435,2701,2.75,True,2.27
10437,2701,1.79,True,2.0
10481,2701,2.89,True,2.77
10489,2701,3.4,True,3.05
10540,2701,3.5,True,3.33
10573,2701,3.04,True,2.86
10575,2701,3.09,True,2.88
10621,2701,3.74,True,3.09
10669,2701,3.49,True,3.0
10670,2701,1.57,True,1.71
10694,2701,3.0,True,2.83
10721,2701,2.68,True,2.81
10752,2701,2.57,True,2.51
10759,2701,2.43,True,2.52
10781,2701,2.38,True,2.48
10804,2701,2.7,True,2.67
10848,2701,2.72,True,2.68
10887,2701,3.26,True,3.03
10898,2701,2.24,True,2.25
10937,2701,1.09,True,1.47
10957,2701,3.13,True,2.9
11014,2701,2.96,True,2.78
11081,2701,1.67,True,1.73
11097,2701,3.53,True,3.33
11117,2701,3.34,True,3.04
11125,2701,3.47,True,3.11
11152,2701,3.97,True,3.48
11166,2701,1.55,True,1.81
11187,2701,2.9,True,2.72
11200,2701,3.28,True,3.1
11223,2701,2.99,True,2.83
11228,2701,2.78,True,2.6
11230,2701,3.2,True,3.02
11237,2701,3.45,True,3.36
11248,2701,2.7,True,2.73
11259,2701,2.69,True,2.66
11263,2701,2.81,True,2.73
11292,2701,2.34,True,2.25
11329,2701,2.75,True,2.58
11333,2701,2.91,True,2.64
11345,2701,3.89,True,3.35
11350,2701,3.6,True,3.17
11393,2701,2.78,True,2.42
11401,2701,3.09,True,2.88
11434,2701,2.41,True,2.65
11443,2701,3.16,True,2.85
11460,2701,3.19,True,3.01
11493,2701,3.09,True,2.88
11511,2701,3.1,True,2.99
11513,2701,3.73,True,3.35
11525,2701,3.07,True,2.88
11541,2701,3.01,True,2.72
11557,2701,3.19,True,2.79
11560,2701,4.0,True,3.71
11570,2701,1.4,True,1.74
11579,2701,3.53,True,3.28
11583,2701,3.09,True,2.88
11596,2701,3.24,True,3.02
11668,2701,1.96,True,2.09
11706,2701,2.4,True,2.58
11717,2701,3.81,True,3.41
11719,2701,2.83,True,2.65
11747,2701,3.51,True,3.13
11761,2701,3.09,True,2.88
11794,2701,2.77,True,2.59
11843,2701,2.8,True,2.72
11865,2701,1.81,True,1.94
11871,2701,3.19,True,3.02
11886,2701,2.85,True,2.85
11902,2701,3.75,True,3.35
11924,2701,3.18,True,2.94
12008,2701,2.97,True,2.75
12019,2701,3.09,True,2.88
12037,2701,3.61,True,3.15
12040,2701,2.13,True,2.3
12044,2701,2.17,True,1.81
12047,2701,3.09,True,2.56
12064,2701,2.3,True,2.35
12066,2701,3.38,True,3.08
12089,2701,2.8,True,2.73
12140,2701,3.22,True,2.91
12149,2701,2.95,True,2.76
12158,2701,1.26,True,1.06
12195,2701,2.72,True,2.55
12220,2701,3.09,True,2.89
12242,2701,2.66,True,2.64
12270,2701,3.6,True,3.24
12271,2701,2.96,True,2.86
12322,2701,4.0,True,3.4
12367,2701,2.79,True,2.68
12382,2701,1.97,True,1.96
12402,2701,3.42,True,3.15
12407,2701,3.18,True,2.93
12417,2701,2.74,True,2.69
12419,2701,3.38,True,3.25
12435,2701,4.06,True,3.65
12437,2701,2.47,True,2.5
12485,2701,1.85,True,1.72
12531,2701,2.9,True,2.78
12535,2701,3.61,True,3.32
12590,2701,3.0,True,2.69
12619,2701,3.29,True,3.32
12653,2701,2.86,True,2.81
12659,2701,3.39,True,3.11
12679,2701,2.34,True,2.27
12700,2701,3.36,True,3.05
12719,2701,3.64,True,3.29
12722,2701,3.16,True,2.8
12733,2701,3.64,True,3.29
12767,2701,2.78,True,2.65
12781,2701,3.3,True,3.07
12783,2701,2.62,True,2.15
12785,2701,3.58,True,3.31
12802,2701,3.41,True,3.25
12844,2701,3.23,True,2.96
12860,2701,2.91,True,2.83
12892,2701,3.75,True,2.88
12901,2701,1.64,True,1.91
12907,2701,2.56,True,2.36
12944,2701,3.21,True,2.81
12950,2701,4.0,True,3.52
12954,2701,3.09,True,3.0
12975,2701,3.65,True,3.2
12977,2701,2.99,True,2.84
12999,2701,2.94,True,2.75
13064,2701,2.14,True,2.07
13068,2701,3.28,True,3.21
13069,2701,3.45,True,3.08
13090,2701,2.99,True,2.28
13092,2701,2.96,True,2.75
13155,2701,2.89,True,2.89
13170,2701,3.09,True,3.01
13195,2701,3.29,True,2.93
13202,2701,3.02,True,2.64
13205,2701,3.33,True,3.15
13218,2701,3.08,True,2.88
13227,2701,2.3,True,2.45
13244,2701,4.07,True,3.58
13263,2701,3.18,True,3.05
13324,2701,3.07,True,2.99
13345,2701,2.55,True,2.74
13367,2701,2.89,True,2.83
13368,2701,2.88,True,2.77
13383,2701,3.28,True,2.99
13413,2701,3.09,True,2.88
13429,2701,3.78,True,3.28
13434,2701,2.58,True,2.4
13466,2701,3.17,True,2.86
13487,2701,3.49,True,3.11
13491,2701,2.36,True,2.4
13500,2701,3.55,True,3.45
13543,2701,2.99,True,2.83
13569,2701,2.31,True,2.33
13576,2701,3.38,True,2.85
13606,2701,2.2,True,2.24
13619,2701,2.2,True,2.39
13629,2701,3.44,True,3.2
13640,2701,3.27,True,3.05
13644,2701,3.39,True,3.05
13680,2701,2.97,True,2.81
13690,2701,2.54,True,2.42
13698,2701,3.47,True,3.09
13726,2701,2.16,True,2.36
13787,2701,3.09,True,2.68
13866,2701,3.49,True,3.3
13889,2701,2.79,True,2.49
13899,2701,3.1,True,3.0
13916,2701,3.09,True,2.88
13922,2701,2.88,True,2.65
13938,2701,3.51,True,3.43
13952,2701,3.49,True,3.22
13955,2701,3.55,True,3.12
13965,2701,3.46,True,3.19
13971,2701,3.28,True,2.99
13983,2701,3.13,True,2.68
13991,2701,3.84,True,3.43
14022,2701,2.48,True,2.39
14023,2701,3.09,True,2.88
14024,2701,3.48,True,3.06
14025,2701,2.09,True,2.08
14032,2701,2.66,True,2.19
14034,2701,2.17,True,2.36
14045,2701,3.28,True,2.92
14052,2701,2.58,True,2.41
14053,2701,4.32,True,4.0
14083,2701,3.66,True,3.26
14141,2701,2.76,True,2.72
14153,2701,1.68,True,1.94
14159,2701,3.54,True,3.24
14210,2701,3.13,True,2.93
14260,2701,2.89,True,2.71
14348,2701,3.08,True,2.89
14374,2701,3.1,True,2.89
14418,2701,2.21,True,2.41
14421,2701,1.78,True,1.86
14430,2701,3.93,True,3.48
14437,2701,2.59,True,2.61
14451,2701,2.99,True,2.94
14457,2701,2.98,True,2.8
14458,2701,3.13,True,3.04
14473,2701,2.93,True,2.81
14506,2701,2.73,True,2.37
14544,2701,3.51,True,3.41
14546,2701,2.89,True,2.87
14551,2701,2.38,True,2.46
14559,2701,3.28,True,3.1
14572,2701,2.72,True,2.39
14680,2701,1.56,True,1.66
14705,2701,2.57,True,2.43
14761,2701,3.09,True,2.88
14808,2701,3.71,True,3.48
14826,2701,3.19,True,2.91
14859,2701,2.81,True,2.61
14866,2701,3.23,True,2.95
14896,2701,3.52,True,3.14
14908,2701,3.55,True,3.26
14916,2701,2.51,True,2.54
14929,2701,3.75,True,3.67
15024,2701,3.72,True,3.36
15030,2701,3.07,True,2.87
15047,2701,1.77,True,2.09
15051,2701,3.26,True,3.03
15075,2701,3.19,True,2.99
15108,2701,3.61,True,2.94
15138,2701,3.66,True,3.21
15177,2701,3.51,True,3.35
15208,2701,1.12,True,1.3
15235,2701,3.61,True,3.22
15253,2701,3.09,True,2.82
15276,2701,2.8,True,2.76
15299,2701,2.62,True,2.46
15308,2701,1.98,True,1.93
15312,2701,2.76,True,2.87
15322,2701,3.18,True,3.14
15344,2701,2.88,True,2.64
15349,2701,5.0,True,4.3
15384,2701,2.94,True,2.78
15415,2701,2.63,True,2.63
15425,2701,3.17,True,2.93
15432,2701,2.44,True,2.4
15439,2701,2.59,True,2.61
15447,2701,2.47,True,1.95
15452,2701,3.49,True,3.1
15478,2701,2.05,True,1.71
15498,2701,3.55,True,3.14
15551,2701,1.51,True,2.0
15571,2701,3.09,True,2.88
15580,2701,3.1,True,2.89
15655,2701,2.95,True,2.91
15706,2701,3.02,True,2.85
15709,2701,2.55,True,2.28
15718,2701,2.99,True,2.83
15733,2701,3.61,True,3.32
15761,2701,3.18,True,2.86
15803,2701,2.97,True,2.81
15812,2701,3.07,True,2.85
15844,2701,2.98,True,2.8
15882,2701,3.4,True,3.26
15901,2701,4.11,True,3.5
15937,2701,3.09,True,2.98
15939,2701,3.59,True,3.29
16005,2701,2.94,True,2.8
16023,2701,3.06,True,2.87
16037,2701,2.33,True,2.06
16042,2701,4.06,True,3.73
16048,2701,3.55,True,3.06
16053,2701,3.28,True,2.91
16056,2701,3.93,True,3.58
16075,2701,2.83,True,2.72
16085,2701,3.29,True,2.79
16092,2701,3.08,True,2.81
16116,2701,3.43,True,3.25
16117,2701,3.12,True,2.91
16128,2701,3.4,True,3.04
16132,2701,2.64,True,2.51
16137,2701,3.01,True,2.77
16157,2701,3.62,True,3.28
16161,2701,3.17,True,2.76
16162,2701,4.0,True,3.4
16163,2701,3.92,True,3.45
16167,2701,3.69,True,3.11
16174,2701,3.73,True,3.5
16189,2701,3.08,True,2.99
16203,2701,2.31,True,2.29
16216,2701,2.99,True,2.83
16228,2701,2.83,True,2.9
16251,2701,3.78,True,3.54
16303,2701,3.09,True,2.88
16304,2701,3.62,True,3.15
16348,2701,2.29,True,2.27
16383,2701,3.65,True,3.37
16394,2701,3.35,True,3.03
16398,2701,3.57,True,3.32
16416,2701,3.08,True,2.96
16454,2701,3.36,True,3.12
16463,2701,3.62,True,3.1
16498,2701,2.43,True,2.47
16509,2701,3.47,True,3.29
16514,2701,2.9,True,2.8
16527,2701,3.78,True,3.27
16533,2701,5.0,True,4.82
16551,2701,2.81,True,2.78
16573,2701,2.12,True,2.13
16606,2701,2.76,True,2.79
16670,2701,1.95,True,2.09
16676,2701,2.39,True,2.61
16696,2701,3.64,True,3.17
16707,2701,3.27,True,3.18
16724,2701,3.74,True,3.45
16745,2701,1.09,True,1.64
16753,2701,3.77,True,3.13
16780,2701,3.18,True,2.94
16784,2701,3.0,True,2.83
16830,2701,4.6,True,3.87
16835,2701,2.73,True,2.75
16881,2701,2.92,True,3.08
16920,2701,1.77,True,2.02
16924,2701,2.6,True,2.55
16943,2701,3.17,True,2.93
16946,2701,3.09,True,2.88
16953,2701,2.41,True,2.51
16955,2701,2.82,True,2.7
16978,2701,3.33,True,2.95
17009,2701,2.93,True,3.02
17011,2701,3.9,True,3.47
17022,2701,2.69,True,2.66
17030,2701,3.13,True,2.87
17035,2701,3.18,True,2.89
17040,2701,2.81,True,2.73
17061,2701,3.75,True,3.38
17075,2701,3.94,True,3.47
17108,2701,4.29,True,3.6
17161,2701,2.25,True,2.46
17173,2701,1.95,True,1.65
17176,2701,3.23,True,2.78
17179,2701,2.7,True,2.6
17190,2701,4.26,True,3.32
17212,2701,3.1,True,2.99
17250,2701,3.29,True,2.9
17280,2701,3.33,True,2.86
17311,2701,2.97,True,2.77
17319,2701,2.75,True,2.73
17320,2701,1.74,True,1.67
17328,2701,2.46,True,2.4
17333,2701,2.85,True,2.86
17357,2701,3.54,True,3.61
17444,2701,4.19,True,3.69
17462,2701,3.18,True,2.89
17536,2701,2.34,True,2.47
17569,2701,1.74,True,1.99
17571,2701,3.2,True,2.95
17595,2701,3.66,True,3.21
17602,2701,1.39,True,1.78
17614,2701,3.62,True,3.4
17616,2701,2.99,True,2.83
17683,2701,2.91,True,2.79
17708,2701,4.19,True,4.0
17736,2701,3.17,True,2.86
17762,2701,3.58,True,3.28
17764,2701,2.81,True,2.73
17801,2701,3.19,True,2.97
17809,2701,3.36,True,2.96
17817,2701,2.61,True,2.63
17842,2701,3.1,True,2.9
17851,2701,3.26,True,3.12
17856,2701,3.13,True,2.91
17871,2701,2.97,True,2.69
17877,2701,3.23,True,2.96
17884,2701,3.52,True,2.94
17888,2701,3.39,True,3.12
17977,2701,2.25,True,2.42
17996,2701,2.22,True,2.33
18004,2701,2.83,True,2.36
18007,2701,2.74,True,2.09
18010,2701,2.41,True,2.44
18029,2701,2.35,True,2.39
18050,2701,3.39,True,3.05
18080,2701,3.46,True,3.11
18105,2701,3.09,True,2.81
18115,2701,2.72,True,2.69
18127,2701,2.7,True,2.59
18132,2701,3.77,True,3.3
18141,2701,3.09,True,2.88
18158,2701,2.63,True,2.51
18196,2701,2.89,True,2.78
18214,2701,3.81,True,3.41
18216,2701,3.57,True,3.17
18228,2701,3.2,True,3.02
18250,2701,2.92,True,3.08
18280,2701,2.87,True,2.58
18288,2701,3.2,True,2.86
18299,2701,3.09,True,2.88
18300,2701,3.31,True,3.08
18338,2701,2.82,True,2.24
18354,2701,3.02,True,2.84
18368,2701,2.39,True,2.35
18372,2701,3.71,True,3.23
18376,2701,3.09,True,2.76
18415,2701,2.79,True,2.74
18496,2701,2.82,True,2.73
18543,2701,3.37,True,3.04
18588,2701,2.71,True,2.55
18590,2701,2.29,True,2.33
18612,2701,4.22,True,3.75
18627,2701,2.94,True,2.77
18628,2701,2.0,True,2.43
18629,2701,3.09,True,3.0
18687,2701,3.75,True,3.55
18712,2701,3.43,True,3.14
18723,2701,3.09,True,2.9
18765,2701,2.97,True,2.57
18768,2701,2.95,True,2.67
18799,2701,3.63,True,3.38
18815,2701,3.22,True,2.93
18843,2701,2.38,True,2.38
18851,2701,3.78,True,3.48
18854,2701,3.09,True,2.88
18858,2701,2.63,True,2.67
18877,2701,3.52,True,3.29
18900,2701,3.1,True,2.89
18906,2701,2.57,True,2.46
18932,2701,2.37,True,2.28
18949,2701,3.4,True,3.2
18971,2701,3.78,True,3.28
18982,2701,3.08,True,2.81
18992,2701,3.02,True,2.9
19066,2701,2.61,True,2.39
19067,2701,3.09,True,2.93
19070,2701,3.49,True,2.99
19107,2701,2.96,True,2.89
19143,2701,2.68,True,2.67
19163,2701,3.74,True,3.49
19171,2701,2.97,True,2.82
19174,2701,2.62,True,2.5
19184,2701,2.6,True,2.53
19197,2701,3.08,True,2.85
19228,2701,3.51,True,3.34
19242,2701,4.19,True,3.73
19258,2701,2.06,True,2.2
19261,2701,3.16,True,2.93
19290,2701,2.87,True,2.74
19293,2701,3.25,True,2.78
19318,2701,2.76,True,2.7
19337,2701,2.26,True,2.25
19346,2701,2.12,True,2.3
19358,2701,3.09,True,2.88
19363,2701,3.12,True,2.85
19368,2701,2.98,True,2.87
19473,2701,3.0,True,2.83
19522,2701,2.57,True,2.57
19528,2701,3.94,True,3.31
19560,2701,3.06,True,2.89
19566,2701,3.08,True,2.74
19574,2701,3.28,True,3.04
19590,2701,3.48,True,3.16
19598,2701,2.24,True,2.43
19630,2701,2.04,True,2.14
19722,2701,2.59,True,2.55
19724,2701,2.62,True,2.67
19739,2701,3.57,True,3.35
19818,2701,2.99,True,2.79
19857,2701,3.29,True,3.0
19866,2701,3.12,True,2.74
19881,2701,2.59,True,2.48
19910,2701,3.39,True,3.18
19954,2701,3.16,True,3.16
20011,2701,2.38,True,2.14
20021,2701,3.09,True,2.88
20083,2701,2.71,True,2.6
20103,2701,3.31,True,3.35
20119,2701,2.74,True,2.61
20158,2701,3.59,True,3.22
20199,2701,3.46,True,3.15
20204,2701,2.79,True,2.72
20235,2701,2.81,True,2.82
20241,2701,1.68,True,1.98
20257,2701,3.06,True,2.91
20262,2701,3.42,True,3.08
20265,2701,2.33,True,2.46
20269,2701,3.28,True,2.97
20273,2701,2.1,True,2.29
20294,2701,2.92,True,2.79
20313,2701,2.94,True,2.72
20328,2701,2.8,True,2.37
20344,2701,2.29,True,2.27
20361,2701,3.0,True,2.83
20372,2701,1.17,True,1.67
20388,2701,3.98,True,3.4
20406,2701,2.76,True,2.8
20452,2701,3.41,True,3.29
20528,2701,2.9,True,2.45
20530,2701,2.54,True,2.44
20574,2701,2.8,True,2.88
20750,2701,3.01,True,2.9
20769,2701,2.93,True,2.7
20801,2701,3.12,True,2.9
20820,2701,2.94,True,2.81
20845,2701,2.13,True,2.14
20899,2701,3.56,True,3.44
20903,2701,3.09,True,2.88
20907,2701,3.07,True,2.77
20916,2701,3.05,True,2.92
20969,2701,3.44,True,3.11
20978,2701,3.43,True,3.17
21023,2701,4.64,True,3.89
21055,2701,2.19,True,1.91
21057,2701,3.09,True,2.83
21082,2701,3.39,True,3.07
21086,2701,3.08,True,3.01
21108,2701,3.09,True,2.88
21119,2701,3.42,True,3.2
21132,2701,3.06,True,2.79
21145,2701,2.91,True,2.79
21157,2701,2.55,True,2.62
21163,2701,2.34,True,1.99
21165,2701,2.73,True,2.43
21185,2701,4.61,True,4.34
21193,2701,3.16,True,3.24
21215,2701,2.52,True,2.41
21280,2701,2.75,True,2.7
21284,2701,3.68,True,3.31
21301,2701,2.77,True,2.61
21302,2701,3.75,True,3.47
21337,2701,2.5,True,2.45
21363,2701,3.26,True,3.02
21378,2701,2.73,True,2.58
21398,2701,3.26,True,3.09
21412,2701,3.09,True,2.6
21421,2701,3.35,True,3.14
21563,2701,2.62,True,2.51
21581,2701,3.09,True,2.88
21593,2701,3.2,True,2.94
21601,2701,2.62,True,2.62
21663,2701,2.63,True,2.65
21668,2701,3.09,True,2.88
21672,2701,2.79,True,2.66
21690,2701,2.98,True,2.84
21714,2701,2.56,True,2.38
21717,2701,2.72,True,2.51
21719,2701,3.0,True,2.86
21746,2701,4.57,True,4.03
21757,2701,3.09,True,2.88
21806,2701,3.74,True,3.12
21840,2701,2.96,True,2.66
21850,2701,3.09,True,2.88
21859,2701,2.95,True,2.85
21898,2701,3.92,True,3.41
21901,2701,3.19,True,3.09
21902,2701,3.51,True,3.43
21922,2701,2.92,True,2.82
21938,2701,3.02,True,2.84
21982,2701,3.09,True,2.88
22025,2701,3.09,True,2.88
22058,2701,2.8,True,2.49
22063,2701,3.74,True,3.34
22084,2701,2.68,True,2.68
22085,2701,3.28,True,3.02
22090,2701,2.44,True,2.47
22141,2701,2.17,True,2.24
22157,2701,3.54,True,3.15
22163,2701,2.32,True,1.99
22166,2701,2.98,True,2.92
22178,2701,3.57,True,3.24
22182,2701,3.36,True,3.09
22200,2701,4.29,True,3.83
22205,2701,2.35,True,2.18
22231,2701,2.94,True,2.59
22246,2701,2.74,True,2.69
22253,2701,3.5,True,3.14
22264,2701,3.09,True,2.93
22265,2701,1.71,True,2.03
22302,2701,4.29,True,3.93
22303,2701,3.65,True,3.2
22309,2701,2.98,True,2.81
22311,2701,3.09,True,2.88
22323,2701,2.9,True,2.74
22372,2701,2.79,True,2.38
22377,2701,3.55,True,3.25
22408,2701,3.13,True,2.86
22435,2701,2.46,True,2.64
22483,2701,3.24,True,2.97
22500,2701,2.83,True,2.6
22512,2701,2.53,True,2.59
22524,2701,3.11,True,3.05
22573,2701,3.65,True,3.29
22674,2701,3.18,True,2.94
22688,2701,3.37,True,3.2
22694,2701,3.09,True,2.88
22695,2701,1.51,True,1.88
22697,2701,3.87,True,3.64
22723,2701,2.18,True,2.39
22727,2701,2.99,True,2.86
22729,2701,1.77,True,1.75
22744,2701,3.39,True,2.92
22801,2701,2.56,True,2.59
22808,2701,2.31,True,2.45
22818,2701,2.61,True,2.3
22821,2701,3.09,True,2.88
22841,2701,2.56,True,2.44
22861,2701,3.25,True,3.12
22888,2701,3.93,True,3.76
22898,2701,3.93,True,3.77
22899,2701,3.34,True,3.09
22901,2701,2.96,True,2.74
22914,2701,2.61,True,2.61
22934,2701,2.39,True,2.49
22944,2701,1.69,True,1.9
23006,2701,2.5,True,2.42
23026,2701,3.25,True,3.0
23030,2701,3.92,True,3.36
23035,2701,3.38,True,3.11
23039,2701,3.39,True,3.24
23052,2701,3.74,True,3.5
23055,2701,2.35,True,2.37
23061,2701,2.76,True,2.7
23068,2701,3.5,True,3.06
23091,2701,3.28,True,3.13
23095,2701,3.4,True,3.1
23101,2701,2.19,True,2.38
23130,2701,2.91,True,2.72
23171,2701,2.48,True,2.32
23181,2701,2.29,True,2.18
23188,2701,2.79,True,2.73
23235,2701,2.64,True,2.57
23285,2701,3.02,True,2.84
23308,2701,3.39,True,3.11
23317,2701,2.4,True,2.5
23349,2701,3.32,True,3.02
23386,2701,3.13,True,2.99
23417,2701,2.97,True,2.93
23459,2701,2.41,True,2.15
23491,2701,3.06,True,2.87
23495,2701,3.38,True,3.14
23509,2701,3.09,True,2.96
23523,2701,2.67,True,2.67
23596,2701,1.85,True,2.14
23599,2701,2.85,True,2.72
23627,2701,3.38,True,3.32
23638,2701,2.71,True,2.63
23639,2701,3.09,True,2.88
23700,2701,2.17,True,2.29
23705,2701,3.3,True,3.12
23743,2701,3.19,True,2.96
23753,2701,3.12,True,2.93
23790,2701,2.48,True,2.36
23823,2701,3.09,True,2.88
23841,2701,3.18,True,3.09
23843,2701,3.51,True,3.53
23851,2701,3.19,True,3.11
23866,2701,3.1,True,2.73
23890,2701,2.92,True,2.87
23911,2701,2.65,True,2.6
23921,2701,3.78,True,3.45
23946,2701,2.79,True,2.72
23955,2701,3.07,True,2.93
23979,2701,3.48,True,3.12
23982,2701,2.73,True,2.68
24008,2701,3.0,True,2.86
24040,2701,2.99,True,2.78
24042,2701,3.24,True,3.2
24071,2701,2.77,True,2.56
24077,2701,2.93,True,2.5
24112,2701,2.08,True,2.23
24116,2701,2.29,True,2.44
24119,2701,3.19,True,2.72
24151,2701,1.96,True,2.25
24174,2701,3.09,True,2.88
24200,2701,2.7,True,2.41
24205,2701,3.17,True,3.08
24212,2701,4.4,True,4.11
24214,2701,3.09,True,3.19
24245,2701,2.89,True,2.44
24273,2701,2.98,True,2.86
24347,2701,3.78,True,3.23
24374,2701,3.0,True,2.83
24454,2701,2.86,True,2.81
24475,2701,2.29,True,2.26
24514,2701,3.1,True,2.89
24578,2701,1.74,True,1.98
24661,2701,3.61,True,3.31
24671,2701,2.61,True,2.55
24714,2701,3.0,True,2.83
24718,2701,3.62,True,3.54
24796,2701,2.21,True,2.21
24797,2701,2.75,True,2.75
24857,2701,3.87,True,3.51
24881,2701,2.78,True,2.72
24884,2701,2.97,True,2.63
24903,2701,3.5,True,3.09
24905,2701,3.19,True,2.64
24914,2701,4.43,True,3.94
24928,2701,3.68,True,3.21
24945,2701,2.51,True,2.41
24952,2701,3.48,True,3.3
24981,2701,3.27,True,3.03
25002,2701,2.16,True,2.11
25050,2701,2.8,True,2.72
25076,2701,3.05,True,2.9
25106,2701,2.9,True,2.78
25128,2701,1.74,True,2.06
25129,2701,3.18,True,2.94
25152,2701,3.19,True,2.9
25163,2701,3.09,True,2.88
25171,2701,3.24,True,2.77
25174,2701,2.06,True,2.16
25176,2701,3.32,True,3.07
25178,2701,1.8,True,1.78
25180,2701,3.27,True,3.05
25221,2701,3.2,True,2.94
25229,2701,3.22,True,3.09
25237,2701,4.42,True,3.82
25268,2701,3.15,True,2.92
25273,2701,2.74,True,2.17
25286,2701,2.77,True,2.7
25296,2701,3.64,True,3.34
25298,2701,2.02,True,2.21
25327,2701,2.79,True,2.63
25344,2701,3.24,True,2.99
25346,2701,2.85,True,2.72
25357,2701,3.09,True,2.88
25388,2701,3.38,True,3.06
25405,2701,3.21,True,3.12
25409,2701,3.41,True,3.17
25414,2701,2.86,True,2.71
25436,2701,1.46,True,1.81
25464,2701,3.42,True,3.08
25484,2701,2.12,True,2.26
25501,2701,2.82,True,2.73
25508,2701,3.13,True,2.78
25541,2701,2.78,True,2.79
25562,2701,3.26,True,3.02
25565,2701,3.4,True,3.02
25570,2701,3.09,True,2.88
25601,2701,4.01,True,3.59
25639,2701,3.63,True,3.35
25669,2701,3.1,True,2.92
25704,2701,3.84,True,3.44
25736,2701,2.79,True,2.68
25737,2701,2.72,True,2.68
25772,2701,3.92,True,3.53
25809,2701,3.18,True,2.74
25825,2701,3.29,True,2.95
25878,2701,3.06,True,2.91
