user_id,course_index,course_title,rating,course_cluster
U02488,1246,How to Doodle: Basics and Lettering,1.0,0
U02488,3706,Advanced Machine Learning,4.5,3
U02488,3796,Business Technology Management,4.5,3
U02488,2827,Learn HTML5 Programming From Scratch,4.0,5
U02488,2827,Learn HTML5 Programming From Scratch,4.0,5
U02488,4551,iOS App Development with Swift,4.4,5
U02488,2447,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",1.0,0
U02488,2020,Learn 4 Chords and Play Thousands of Songs!,1.0,0
U02488,4285,Model Thinking,5.0,6
U02488,3912,Dino 101: Dinosaur Paleobiology,4.5,3
U02489,3977,Executive Data Science,4.5,3
U02489,4383,Roman Architecture,4.9,6
U02489,3807,Career Success,4.9,3
U02489,4493,The Science of Well-Being,4.9,6
U02489,4352,Programming for Everybody (Getting Started with Python),5.0,6
U02489,4352,Programming for Everybody (Getting Started with Python),4.3,6
U02489,3874,Data Science,4.5,3
U02489,4362,Python Data Structures,4.9,6
U02489,3705,Advanced Data Science with IBM,4.4,3
U02489,4324,Particle Physics: an Introduction,4.5,3
U02489,4065,"Globalization, Economic Growth and Stability",4.8,6
U02490,3032,Coding for Entrepreneurs Basic,2.3,2
U02490,4387,SAS Programmer,4.3,6
U02490,3032,Coding for Entrepreneurs Basic,2.3,2
U02490,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U02490,4077,"HTML, CSS, and Javascript for Web Developers",4.8,6
U02490,4153,Introduction to Calculus,4.8,6
U02490,3939,English for Career Development,4.8,6
U02490,4190,Introduction to Psychology,4.9,6
U02490,2827,Learn HTML5 Programming From Scratch,4.0,5
U02490,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U02491,38,Beginner to Pro in Excel: Financial Modeling and Valuation,1.5,7
U02491,4092,How to Start Your Own Business,4.1,3
U02491,4244,Machine Learning and Reinforcement Learning in Finance,3.7,5
U02491,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U02491,3233,Ultimate Web Designer & Developer Course: Build 23 Projects!,1.8,7
U02491,3807,Career Success,4.4,3
U02491,1213,Photoshop for Entrepreneurs - Design 11 Practical Projects,1.4,7
U02491,4259,Market Research,4.0,3
U02491,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02491,2619,Learn Javascript & JQuery From Scratch,2.4,2
U02491,3247,JavaScript: Understanding the Weird Parts,3.5,5
U02492,3227,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,1.0,7
U02492,3219,Learn Responsive Web Development from Scratch,2.3,7
U02492,1923,Introduction to Piano - By PGN Piano!,1.2,4
U02492,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.1,7
U02492,833,The Advanced Forex Course for Smart Traders,1.1,0
U02492,2782,Web Development By Doing: HTML / CSS From Scratch,1.8,7
U02492,3256,The Complete ASP.NET MVC 5 Course,1.9,7
U02492,119,Introduction to Financial Modeling,1.4,7
U02492,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U02492,39,The Complete Investment Banking Course 2017,1.2,4
U02493,4472,The Bits and Bytes of Computer Networking,5.0,1
U02493,2827,Learn HTML5 Programming From Scratch,4.0,5
U02493,4014,Front-End Web Development with React,4.7,1
U02493,2827,Learn HTML5 Programming From Scratch,4.0,5
U02493,4148,Introduction to Big Data,4.6,1
U02493,4506,Tricky American English Pronunciation,4.7,1
U02493,4437,Strategic Management and Innovation,4.7,1
U02493,4215,Julia Scientific Programming,4.5,3
U02493,4164,Introduction to Data Science,4.6,1
U02493,3806,"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.6,1
U02494,2827,Learn HTML5 Programming From Scratch,4.0,5
U02494,4539,What Is Contemporary Art?,4.7,1
U02494,3696,Academic English: Writing,4.7,1
U02494,4493,The Science of Well-Being,4.9,6
U02494,4366,Python for Everybody,4.3,6
U02494,4478,The Data Scientist’s Toolbox,4.6,1
U02494,3247,JavaScript: Understanding the Weird Parts,3.0,5
U02494,4551,iOS App Development with Swift,3.9,5
U02494,3738,Aprender,4.3,6
U02494,4273,Mathematics for Machine Learning,4.6,1
U02494,4399,Security in Google Cloud Platform,4.7,1
U02495,4200,"Introduction to Trading, Machine Learning & GCP",4.0,5
U02495,4509,UCI Project Management,4.6,1
U02495,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U02495,4035,Fundamentos de Excel para Negocios,4.2,1
U02495,2827,Learn HTML5 Programming From Scratch,3.5,5
U02495,4071,Grammar and Punctuation,5.0,1
U02495,4367,Quantitative Methods,5.0,1
U02495,4244,Machine Learning and Reinforcement Learning in Finance,3.7,5
U02495,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U02495,3204,Angular 4 (formerly Angular 2) - The Complete Guide,4.3,5
U02495,4539,What Is Contemporary Art?,5.0,1
U02495,2827,Learn HTML5 Programming From Scratch,4.5,5
U02496,3022,HTML CSS: Essential steps to learn HTML CSS,1.1,4
U02496,2827,Learn HTML5 Programming From Scratch,4.0,5
U02496,1367,Learn to Design a Letterhead - A Beginners Course,1.0,4
U02496,3032,Coding for Entrepreneurs Basic,2.8,2
U02496,4247,Machine Learning for Trading,4.4,5
U02496,3385,Javascript Essentials,2.0,2
U02496,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02496,3032,Coding for Entrepreneurs Basic,2.3,2
U02496,3032,Coding for Entrepreneurs Basic,1.8,2
U02496,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U02497,3117,1 Hour JavaScript,1.0,4
U02497,1959,Guitar Crash Course (No Experience Necessary),1.0,0
U02497,4276,Mathematics for Machine Learning: PCA,4.0,5
U02497,2663,JavaScript Basics Web Development Building Blocks,1.1,4
U02497,2535,Complete JQuery And JQuery UI Course For Beginner,1.1,4
U02497,494,Forex Basics,1.2,4
U02497,494,Forex Basics,1.2,4
U02497,2634,Servlets and JSPs Tutorial: Learn Web Applications With Java,1.2,4
U02497,3590,Become Exceptional in HTML and HTML5,1.6,4
U02497,3407,Core HTML How to get online quickly HTML to HTML5 ,1.1,0
U02497,2814,The Complete JavaScript Course For Web Development Beginners,1.3,4
U02498,2501,Rapid Website Design with Bootstrap,1.0,4
U02498,2827,Learn HTML5 Programming From Scratch,4.0,5
U02498,1987,The Complete Piano & Music Theory Beginners Course,1.7,4
U02498,3247,JavaScript: Understanding the Weird Parts,3.0,5
U02498,2730,1 Hour HTML,1.2,4
U02498,1923,Introduction to Piano - By PGN Piano!,1.7,4
U02498,2528,Learn Python and Django: Payment Processing,1.7,4
U02498,570,Bitcoin For Beginners: Your Quick Start Guide To Bitcoin,1.1,4
U02498,3178,Master the MEAN Stack - Learn By Example,1.2,4
U02498,2611,The Complete PHP MySQL Professional Course with 5 Projects,1.1,4
U02498,3254,Modern React with Redux,3.1,5
U02499,4310,Object Oriented Java Programming: Data Structures and Beyond,4.7,1
U02499,3791,Business Foundations,4.2,1
U02499,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U02499,4034,Fundamentos Estratégicos Empresariales,4.6,1
U02499,4424,"Speak English Professionally: In Person, Online & On the Phone",4.1,1
U02499,143,Accounting in 60 Minutes - A Brief Introduction,1.9,2
U02499,4019,Functional Programming in Scala,4.7,1
U02499,4334,Positive Psychology,4.7,1
U02499,3385,Javascript Essentials,2.0,2
U02499,3251,Learn and Understand NodeJS,2.7,2
U02500,4167,Introduction to Discrete Mathematics for Computer Science,4.4,3
U02500,4071,Grammar and Punctuation,4.2,1
U02500,3893,Design Thinking for Innovation,4.6,1
U02500,4303,Networking in Google Cloud,4.2,1
U02500,4202,Introduction to User Experience Design,4.5,3
U02500,4222,Leading People and Teams,4.7,1
U02500,2592,Quickstart AngularJS,1.4,2
U02500,4327,People Analytics,4.5,3
U02500,4206,Introductory Human Physiology,4.7,1
U02500,4104,Improve Your English Communication Skills,4.7,1
U02500,4413,Social Psychology,4.7,1
U02500,4561,Основы программирования на Python,4.6,1
U02501,3880,Data Visualization with Advanced Excel,4.8,6
U02501,3106,Become a HTML and CSS Developer - Build a Responsive Site,1.0,0
U02501,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02501,3032,Coding for Entrepreneurs Basic,2.8,2
U02501,4018,Functional Programming Principles in Scala,5.0,6
U02501,1260,Photoshop para novatos:  ¡desde cero hasta experto!,1.6,0
U02501,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U02501,3814,Classical Sociological Theory,4.8,6
U02501,3249,Build Responsive Real World Websites with HTML5 and CSS3,2.1,2
U02501,3385,Javascript Essentials,2.0,2
U02502,3977,Executive Data Science,4.5,3
U02502,3138,Complete Python Web Course: Build 8 Python Web Apps,1.0,4
U02502,1461,Photoshop In-Depth: Master all of Photoshop's Tools Easily,1.1,7
U02502,3207,The Professional Ruby on Rails Developer,1.2,4
U02502,2574,How to Make an Online Portfolio Website from Scratch ,1.1,4
U02502,2904,Get Results - Core Principles of Web Development Tricks Tips,1.2,4
U02502,3734,Applied Data Science with Python,4.5,3
U02502,3184,Learn Angular 2 from Beginner to Advanced,1.3,4
U02502,3734,Applied Data Science with Python,4.0,3
U02502,2550,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",1.3,4
U02502,4183,Introduction to Operations Management,4.5,3
U02503,830,Learn to Trade Forex Naked Price Action Big Shadow Trade,1.1,0
U02503,3668,A how to guide in HTML,1.0,0
U02503,4070,Google IT Support,4.8,6
U02503,2910,Build a website HTML5 CSS3 Beginner Course,1.0,0
U02503,340,Futures/Commodity Training (Basics),1.1,0
U02503,2962,Learn HTML - The programming language to build a webpage!,1.0,0
U02503,1037,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,1.0,0
U02503,3668,A how to guide in HTML,1.1,0
U02503,3840,Convolutional Neural Networks,4.9,6
U02503,4025,Fundamentals of Graphic Design,5.0,6
U02503,2839,Beginning Web development Learn the basics of HTML,1.0,0
U02504,3205,Build Websites from Scratch with HTML & CSS,1.6,7
U02504,2740,Sass: From Beginner to Advanced,1.1,4
U02504,2634,Servlets and JSPs Tutorial: Learn Web Applications With Java,1.2,4
U02504,3226,The Complete JavaScript Course: Build a Real-World Project,1.7,7
U02504,4493,The Science of Well-Being,4.9,6
U02504,2550,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",1.3,4
U02504,1531,Logo Design Essentials ,1.0,4
U02504,2779,Create An HTML5 Video Player From Scratch,1.4,7
U02504,3665,Beginner Photoshop to HTML5 and CSS3,1.2,7
U02504,2702,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,1.3,4
U02504,2493,Learn Complete Web Development From Scratch,1.1,4
U02505,3979,Fashion as Design,4.3,6
U02505,4073,Greek and Roman Mythology,4.8,6
U02505,3226,The Complete JavaScript Course: Build a Real-World Project,2.2,7
U02505,4178,Introduction to Imagemaking,5.0,3
U02505,4189,Introduction to Programming with MATLAB,4.3,6
U02505,3785,Building Scalable Java Microservices with Spring Boot and Spring Cloud,4.3,3
U02505,3831,Conflict Management,4.3,3
U02505,4354,Project Execution,4.2,3
U02505,4345,Primeros Auxilios Psicológicos (PAP),4.8,6
U02505,4184,Introduction to Personal Branding,4.4,3
U02505,3906,Digital Business Models,5.0,3
U02506,2701,Become a Web Developer from Scratch,1.3,7
U02506,3984,Finance & Quantitative Modeling for Analysts,4.5,3
U02506,1213,Photoshop for Entrepreneurs - Design 11 Practical Projects,1.9,7
U02506,3238,Learn Object Oriented PHP By Building a Complete Website,1.6,7
U02506,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02506,4276,Mathematics for Machine Learning: PCA,4.0,5
U02506,4163,Introduction to Data Analysis Using Excel,4.7,1
U02506,2827,Learn HTML5 Programming From Scratch,4.0,5
U02506,4091,How To Create a Website in a Weekend! (Project-Centered Course),2.8,5
U02506,3247,JavaScript: Understanding the Weird Parts,3.0,5
U02506,3247,JavaScript: Understanding the Weird Parts,3.5,5
U02506,2827,Learn HTML5 Programming From Scratch,4.0,5
U02507,4494,The Singer Songwriter,4.8,6
U02507,4169,Introduction to Embedded Systems Software and Development Environments,4.0,3
U02507,3864,Data Analysis and Interpretation,4.9,3
U02507,2533,1 Hour CSS,1.2,4
U02507,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02507,3184,Learn Angular 2 from Beginner to Advanced,1.0,4
U02507,3818,Cloud Computing,4.4,3
U02507,3734,Applied Data Science with Python,4.0,3
U02507,3707,Advanced Machine Learning with TensorFlow on Google Cloud Platform,4.5,3
U02507,3734,Applied Data Science with Python,4.5,3
U02507,3977,Executive Data Science,4.5,3
U02507,3873,Data Mining,4.9,3
U02508,4268,Mastering Data Analysis in Excel,4.2,3
U02508,2700,Become a Certified Web Developer,1.3,4
U02508,3497,Responsive Design with NEW Materialize,1.1,4
U02508,4091,How To Create a Website in a Weekend! (Project-Centered Course),2.8,5
U02508,3874,Data Science,4.5,3
U02508,3041,Learn How To Build a Web Application Without Coding,1.1,4
U02508,3984,Finance & Quantitative Modeling for Analysts,5.0,3
U02508,4249,Machine Learning with TensorFlow on Google Cloud Platform,4.5,3
U02508,4211,Investment and Portfolio Management,4.5,3
U02508,1531,Logo Design Essentials ,1.0,4
U02508,3150,Creating an MP3 Player with HTML5,1.1,4
U02509,4447,Supply Chain Logistics,4.7,1
U02509,3684,AI For Everyone,4.8,6
U02509,3802,COVID-19 Contact Tracing,4.9,6
U02509,2827,Learn HTML5 Programming From Scratch,4.5,5
U02509,4078,Habilidades Gerenciales,4.7,1
U02509,2729,Learn HTML and CSS to make a Website,1.0,0
U02509,3486,Become PHP Facebook Developer: Password-Less Authentication,1.0,0
U02509,3303,Learn SASS and improve your CSS,1.0,0
U02509,4493,The Science of Well-Being,4.9,6
U02509,498,FastTrack to Stock Trading Strategies,1.0,0
U02509,2691,Power up HTML5 with JavaScript,1.0,0
U02509,3889,Deep Learning,4.8,6
U02510,3686,AI Foundations for Everyone,4.7,1
U02510,3143,Javascript - From Beginner to Pro-Build real world JS apps,1.3,4
U02510,3560,JavaScript for Absolute Beginners,1.6,4
U02510,2986,MongooseJS Essentials - Learn MongoDB for Node.js,1.3,4
U02510,4280,Methods and Statistics in Social Sciences,4.6,1
U02510,2555,Vue JS - Mastering Web Apps,1.1,4
U02510,348,Hedge Fund Trading System,1.1,4
U02510,4028,Fundamentals of Music Theory,5.0,1
U02510,4357,Project Management Principles and Practices,4.7,1
U02510,3184,Learn Angular 2 from Beginner to Advanced,1.3,4
U02511,4560,Основы Digital Маркетинга,5.0,3
U02511,4165,Introduction to Data Science in Python,4.5,3
U02511,3734,Applied Data Science with Python,4.5,3
U02511,2502,Build Enterprise Applications with Angular 2 (and Angular 4),1.0,4
U02511,4029,Fundamentals of Project Planning and Management,4.7,1
U02511,2606,EMMET Faster HTML & CSS workflow - Best Tool For Developers ,1.0,4
U02511,3072,Create a Website from Scratch using HTML CSS step by step,1.1,4
U02511,2722,Learn to Build Websites using Twitter Bootstrap,1.7,4
U02511,3800,C for Everyone: Programming Fundamentals,4.0,3
U02511,3807,Career Success,4.4,3
U02512,3871,"Data Engineering, Big Data, and Machine Learning on GCP",4.1,1
U02512,321,Raise Your Credit Score to 800 Or More....,1.0,0
U02512,84,"Using 'The Greeks To Understand Options""",1.0,0
U02512,978,"Silver, Gold, and Inflation",1.1,0
U02512,3156,Learn How To Become a Web Developer From Scratch,1.1,0
U02512,3230,The Web Developer Bootcamp,5.0,6
U02512,2094,Flute Pro Series - You're about to love practicing the flute,1.0,0
U02512,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U02512,2843,Spring Core DevOps on AWS,1.5,0
U02512,3246,Learn and Understand AngularJS,2.7,2
U02512,3613,Create Website from scratch in Urdu & Hindi,1.0,0
U02513,3175,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,1.6,7
U02513,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U02513,1896,Free Beginner Electric Guitar Lessons,1.9,7
U02513,1896,Free Beginner Electric Guitar Lessons,1.9,7
U02513,3238,Learn Object Oriented PHP By Building a Complete Website,1.6,7
U02513,3208,The Complete Ruby on Rails Developer Course,1.7,7
U02513,4505,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",4.3,6
U02513,3226,The Complete JavaScript Course: Build a Real-World Project,1.7,7
U02513,2701,Become a Web Developer from Scratch,1.8,7
U02513,3665,Beginner Photoshop to HTML5 and CSS3,1.7,7
U02513,3209,Docker Technologies for DevOps and Developers,1.5,7
U02513,3231,AngularJS JumpStart with Dan Wahlin,1.9,7
U02514,3985,Finance for Non-Finance Professionals,4.8,6
U02514,4146,Introduction to Ableton Live,4.8,6
U02514,2623,jQuery Crash Course: Learn the Essentials of jQuery Fast,1.1,4
U02514,4247,Machine Learning for Trading,3.9,5
U02514,2555,Vue JS - Mastering Web Apps,1.6,4
U02514,4483,"The Modern World, Part One: Global History from 1760 to 1910",4.3,6
U02514,4494,The Singer Songwriter,5.0,6
U02514,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02514,2827,Learn HTML5 Programming From Scratch,4.0,5
U02514,112,Stock Market Foundations,1.2,4
U02514,3254,Modern React with Redux,3.6,5
U02515,3410,The Complete E-Commerce Web Developer Course 5.0,1.0,0
U02515,3601,Ruby on Rails Foundations,1.0,0
U02515,225,Introduction to Bookkeeping (Accounting),1.5,0
U02515,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02515,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U02515,201,Basics of investing in Mutual Funds,1.5,0
U02515,3249,Build Responsive Real World Websites with HTML5 and CSS3,2.1,2
U02515,740,How To Start Trading Penny Stocks In 10 Easy Steps 2017,1.6,0
U02515,3032,Coding for Entrepreneurs Basic,1.8,2
U02515,3246,Learn and Understand AngularJS,2.7,2
U02515,359,TRADING TRUTHS,1.0,0
U02516,2827,Learn HTML5 Programming From Scratch,4.0,5
U02516,3412,Advanced HTML5 Tutorial for Web Developers,1.1,4
U02516,3874,Data Science,4.5,3
U02516,4433,Strategic Business Analytics,4.8,3
U02516,3684,AI For Everyone,4.3,6
U02516,2741,Build Flat Responsive Website from Scratch - Complete Course,1.1,4
U02516,3977,Executive Data Science,4.0,3
U02516,4366,Python for Everybody,4.8,6
U02516,1983,Guitar Super System Level 1,1.3,4
U02516,3734,Applied Data Science with Python,4.5,3
U02516,3251,Learn and Understand NodeJS,2.7,2
U02517,3862,Cómo hablar bien en público,4.8,6
U02517,4441,Structuring Machine Learning Projects,4.8,6
U02517,4291,Moral Foundations of Politics,4.3,6
U02517,4013,From the Big Bang to Dark Energy,4.8,6
U02517,4493,The Science of Well-Being,4.9,6
U02517,3849,Crash Course on Python,4.3,6
U02517,4189,Introduction to Programming with MATLAB,4.8,6
U02517,3734,Applied Data Science with Python,4.5,3
U02517,4387,SAS Programmer,4.8,6
U02517,4493,The Science of Well-Being,4.4,6
U02518,4189,Introduction to Programming with MATLAB,4.3,6
U02518,4244,Machine Learning and Reinforcement Learning in Finance,3.7,5
U02518,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U02518,4464,Technical Support Fundamentals,4.8,6
U02518,4467,Terrorism and Counterterrorism: Comparing Theory and Practice,4.3,6
U02518,4100,IT Security: Defense against the digital dark arts,4.8,6
U02518,3976,"Excel/VBA for Creative Problem Solving, Part 1",4.8,6
U02518,4190,Introduction to Psychology,4.4,6
U02518,4458,"TESOL Certificate, Part 1: Teach English Now!",4.9,6
U02518,4304,Neural Networks and Deep Learning,4.9,6
U02518,2827,Learn HTML5 Programming From Scratch,3.5,5
U02518,3971,Excel Skills for Business: Essentials,4.9,6
U02519,1972,Play Piano 6 -Improvise on The Way We Were with Power Chords,1.0,0
U02519,4551,iOS App Development with Swift,3.4,5
U02519,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,2.1,7
U02519,3032,Coding for Entrepreneurs Basic,2.3,2
U02519,2827,Learn HTML5 Programming From Scratch,4.0,5
U02519,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02519,4062,Global Financial Markets and Instruments,4.6,1
U02519,4271,Materials Science: 10 Things Every Engineer Should Know,4.2,1
U02519,3032,Coding for Entrepreneurs Basic,2.3,2
U02519,4551,iOS App Development with Swift,3.9,5
U02519,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02520,1213,Photoshop for Entrepreneurs - Design 11 Practical Projects,1.0,7
U02520,4187,Introduction to Probability and Data,4.2,1
U02520,4357,Project Management Principles and Practices,4.7,1
U02520,71,Options Trading Introduction: Day Trade Stock Options,1.1,4
U02520,4502,Think Again I: How to Understand Arguments,4.6,1
U02520,3569,The Essential Web Developer Course - Build 12 Websites,1.1,4
U02520,4262,Marketing Gerencial,4.7,1
U02520,2662,The Complete HTML & CSS Course - From Novice To Professional,1.0,7
U02520,4222,Leading People and Teams,5.0,1
U02520,64,Algorithmic Trading In Forex: Create Your First Forex Robot!,1.1,4
U02520,1983,Guitar Super System Level 1,1.0,4
U02521,4165,Introduction to Data Science in Python,4.5,3
U02521,2673,The Bubble Course - Create Complete Web Apps without Coding,1.1,0
U02521,3786,Building Your Leadership Skills,4.5,3
U02521,3831,Conflict Management,4.3,3
U02521,2936,A-Frame WebVR Programming Tutorial Series (Virtual Reality),1.1,0
U02521,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.3,5
U02521,4379,Responsive Website Development and Design,5.0,3
U02521,2616,Projects in CSS,1.1,0
U02521,3874,Data Science,4.5,3
U02521,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U02521,4157,Introduction to Computer Programming,4.3,3
U02522,4537,Web Design for Everybody: Basics of Web Development & Coding,4.7,1
U02522,4152,Introduction to CSS3,4.8,6
U02522,4443,Successful Negotiation: Essential Strategies and Skills,4.8,6
U02522,4240,Love as a Force for Social Justice,4.7,1
U02522,3879,Data Visualization and Communication with Tableau,4.7,1
U02522,3908,Digital Marketing,4.6,1
U02522,3997,Finanzas personales,4.3,6
U02522,4181,Introduction to Marketing,4.8,6
U02522,3872,Data Management for Clinical Research,4.7,1
U02522,4352,Programming for Everybody (Getting Started with Python),4.8,6
U02523,2841,Hosting your static website on Amazon AWS S3 service,1.0,0
U02523,2053,Darbuka Drumming: Learn how to play the Darbuka Dounbek,1.0,0
U02523,3159,Learn By Example: jQuery,1.0,0
U02523,3197,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,1.1,0
U02523,183,QuickBooks 2015 Training for Newbies,1.0,0
U02523,3586,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",1.1,0
U02523,2671,Interaction Design Specialist For Web Developers,1.1,0
U02523,761,"Economics:   Competition, Elasticity, a little Game Theory",1.0,0
U02523,4165,Introduction to Data Science in Python,4.0,3
U02523,2526,Javascript ES6! A Complete Reference Guide to Javascript ES6,1.0,0
U02524,3032,Coding for Entrepreneurs Basic,2.3,2
U02524,4551,iOS App Development with Swift,3.4,5
U02524,2827,Learn HTML5 Programming From Scratch,3.5,5
U02524,4551,iOS App Development with Swift,4.4,5
U02524,670,Como Investir em Ações para Iniciantes,1.1,4
U02524,4352,Programming for Everybody (Getting Started with Python),4.8,6
U02524,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.8,5
U02524,3032,Coding for Entrepreneurs Basic,2.8,2
U02524,2911,Learn Ruby on Rails: Stripe Payment Processing,1.1,4
U02524,3246,Learn and Understand AngularJS,2.7,2
U02525,4268,Mastering Data Analysis in Excel,4.2,3
U02525,3175,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,2.1,7
U02525,3807,Career Success,4.9,3
U02525,3727,Android App Development,4.0,3
U02525,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02525,3874,Data Science,4.0,3
U02525,3205,Build Websites from Scratch with HTML & CSS,2.1,7
U02525,2701,Become a Web Developer from Scratch,1.3,7
U02525,1390,Professional Logo Design in Adobe Illustrator,1.0,7
U02525,3786,Building Your Leadership Skills,4.0,3
U02525,3238,Learn Object Oriented PHP By Building a Complete Website,1.6,7
U02525,4379,Responsive Website Development and Design,4.5,3
U02526,4424,"Speak English Professionally: In Person, Online & On the Phone",4.6,1
U02526,4172,Introduction to Financial Accounting,4.7,1
U02526,2958,PHP MySQL: Learn PHP MySQL with Project,1.0,0
U02526,2701,Become a Web Developer from Scratch,1.8,7
U02526,3715,Algorithmic Toolbox,4.2,1
U02526,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U02526,1401,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,1.0,0
U02526,4055,Getting Started with Google Kubernetes Engine,4.5,3
U02526,3328,Bootstrap 4 Quick Start: Code Modern Responsive Websites,1.6,7
U02526,2479,Learning Dynamic Website Design - PHP MySQL and JavaScript,1.4,7
U02527,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.7,2
U02527,3231,AngularJS JumpStart with Dan Wahlin,1.4,7
U02527,4356,Project Management & Other Tools for Career Development,4.6,1
U02527,1896,Free Beginner Electric Guitar Lessons,1.9,7
U02527,3206,PHP for Beginners -Become a PHP Master - Project Included,2.2,7
U02527,4088,Homeland Security and Cybersecurity,4.7,1
U02527,4234,Learn to Speak Korean 1,4.9,6
U02527,4472,The Bits and Bytes of Computer Networking,4.7,1
U02527,3291,Learn PHP Fundamentals From Scratch,1.5,7
U02527,4062,Global Financial Markets and Instruments,4.6,1
U02528,4018,Functional Programming Principles in Scala,4.3,6
U02528,4302,Networking and Security Architecture with VMware NSX,4.3,6
U02528,3682,A Life of Happiness and Fulfillment,5.0,6
U02528,4344,Pricing Strategy Optimization,5.0,6
U02528,3777,"Brand Management: Aligning Business, Brand and Behaviour",4.9,6
U02528,3978,Explorando la Energía Sustentable,5.0,6
U02528,3889,Deep Learning,4.8,6
U02528,4536,Web Applications for Everybody,4.3,6
U02528,4201,Introduction to Typography,5.0,6
U02528,3744,Art & Activity: Interactive Strategies for Engaging with Art,4.3,6
U02529,3734,Applied Data Science with Python,4.0,3
U02529,2592,Quickstart AngularJS,2.4,2
U02529,3883,Data Warehousing for Business Intelligence,4.5,3
U02529,3874,Data Science,4.5,3
U02529,4029,Fundamentals of Project Planning and Management,4.7,1
U02529,3120,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,1.1,4
U02529,494,Forex Basics,1.2,4
U02529,2592,Quickstart AngularJS,2.4,2
U02529,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U02529,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U02529,2506,React JS and Redux - Mastering Web Apps,1.2,4
U02530,112,Stock Market Foundations,1.0,4
U02530,4157,Introduction to Computer Programming,4.3,3
U02530,1255,Logo Designing for Your Business in an Hour,1.2,4
U02530,2717,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive ,1.6,4
U02530,3877,Data Science: Foundations using R,4.6,1
U02530,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U02530,4399,Security in Google Cloud Platform,5.0,1
U02530,3807,Career Success,4.4,3
U02530,2619,Learn Javascript & JQuery From Scratch,2.4,2
U02530,4422,Spacecraft Dynamics and Control,5.0,6
U02530,3251,Learn and Understand NodeJS,2.7,2
U02530,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U02531,4330,Photography Basics and Beyond: From Smartphone to DSLR,4.7,1
U02531,404,CPA 101: How To Master Affiliate Marketing In No Time,1.1,4
U02531,106,Fundamentals of Forex Trading,1.2,4
U02531,3184,Learn Angular 2 from Beginner to Advanced,1.0,4
U02531,2536,Learn JavaScript for Web Development,1.1,4
U02531,1286,Figure Drawing From Life Using The Reilly Technique.,1.5,7
